freq	variable
1	http://pbs.twimg.com/media/BqrXpueCMAA9MMA.jpg
3	http://pbs.twimg.com/media/BqrgjaBCEAEEvIX.jpg
1	http://pbs.twimg.com/media/BqrhNcOCUAAviV2.jpg
1	http://pbs.twimg.com/media/BqrQUbjIgAAc60o.png
1	http://pbs.twimg.com/media/BqroDavIUAAmGSF.jpg
2	http://pbs.twimg.com/media/BqrsU2FCAAAFyXG.jpg
1	http://pbs.twimg.com/media/BqrJb5PCMAELVbp.jpg
1	http://pbs.twimg.com/media/BqrZ_tYIAAAfklU.jpg
2	http://pbs.twimg.com/media/BqrO1tjIIAASu8k.jpg
5	http://pbs.twimg.com/media/BqrfGZLIIAA659P.jpg
136	http://pbs.twimg.com/media/BqrTUvaCMAA5fcO.jpg
1	http://pbs.twimg.com/media/BqrndtdCAAA28qH.jpg
1	http://pbs.twimg.com/media/BqrgLvaIgAAJlRD.jpg
1	http://pbs.twimg.com/media/Bqrs0s_CUAAi1bn.jpg
2	http://pbs.twimg.com/media/BqrrYr0IUAExAWP.jpg
2	http://pbs.twimg.com/media/BqrZMLzCUAEiYcy.jpg
1	http://pbs.twimg.com/media/BqrU9b2IMAAhB7g.jpg
1	http://pbs.twimg.com/media/BqrmDrCCYAEJ3FU.jpg
1	http://pbs.twimg.com/media/BqrsXdqCAAEB4or.jpg
2	http://pbs.twimg.com/media/Bqri0FKIEAAJ5Lp.jpg
1	http://pbs.twimg.com/media/BqrrNJDCEAABE_f.jpg
1	http://pbs.twimg.com/media/BqrQxV4IUAA9Edo.jpg
1	http://pbs.twimg.com/media/BqrbI1jCUAAuPK4.jpg
10	http://pbs.twimg.com/media/BqrInjzCIAA8-5N.png
7	http://pbs.twimg.com/media/Bqro90CIgAA8atl.jpg
575	http://pbs.twimg.com/media/Bqrg2T_CYAId5N3.jpg
1	http://pbs.twimg.com/media/Bqrnbn1CMAA2-w0.jpg
2	http://pbs.twimg.com/media/Bqrgc2xIAAINDVm.jpg
1	http://pbs.twimg.com/media/Bqrk5pTIcAAMAHA.jpg
1	http://pbs.twimg.com/media/BqrP1_QCEAA6zNq.jpg
1	http://pbs.twimg.com/media/BqrkLk9IAAAJ-ki.png
4	http://pbs.twimg.com/media/BqroPzACMAAt6Yw.jpg
1	http://pbs.twimg.com/media/BqrdzUJIEAE1J6M.jpg
1	http://pbs.twimg.com/media/BqrgzX-IIAIuCrD.jpg
1	http://pbs.twimg.com/media/BqrfNjjIYAAQVeZ.jpg
1	http://pbs.twimg.com/media/Bqrf37AIcAEtzXc.jpg
5	http://pbs.twimg.com/media/BqrpgPdCcAAY3KG.jpg
1	http://pbs.twimg.com/media/BqrSSX5CYAAWYqH.jpg
13	http://pbs.twimg.com/media/Bqrn9zxCAAAQhXB.jpg
9	http://pbs.twimg.com/media/BqrlJUKCQAAvNOb.jpg
1	http://pbs.twimg.com/media/Bqru9-qCMAI640V.jpg
70	http://pbs.twimg.com/media/BqroTqNIQAAFvcn.jpg
1	http://pbs.twimg.com/media/BqrPzm5IQAA3zPV.jpg
4	http://pbs.twimg.com/media/BqrPh54CQAEB0NY.jpg
1	http://pbs.twimg.com/media/BqrAqjcIYAEUZgE.jpg
2	http://pbs.twimg.com/media/BqrXddcCcAAw2cz.jpg
1	http://pbs.twimg.com/media/BqrOzz6CIAAtS7W.jpg
3	http://pbs.twimg.com/media/BqruVU2IIAEX5Jr.jpg
2	http://pbs.twimg.com/media/BqrdCI2CEAMqVtQ.jpg
1	http://pbs.twimg.com/media/BqrUED8CUAAtqsq.jpg
1	http://pbs.twimg.com/media/BqroY0LCcAA8dDl.jpg
191	http://pbs.twimg.com/media/BqrT62uCMAElvm-.jpg
1	http://pbs.twimg.com/media/BqrbDwFCIAADsZR.jpg
1	http://pbs.twimg.com/media/BqrkPRVIUAEgWQc.jpg
1	http://pbs.twimg.com/media/BqrrpENIYAASi13.jpg
1	http://pbs.twimg.com/media/BqrrNTVCYAANoDV.jpg
1	http://pbs.twimg.com/media/BqrgBxHIIAE9qln.jpg
3	http://pbs.twimg.com/media/BqrjSDmIEAApROi.jpg
7	http://pbs.twimg.com/media/BqrcygGCAAAGDw1.jpg
1	http://pbs.twimg.com/media/Bqrir_bCEAECR8E.png
1	http://pbs.twimg.com/media/BqrPnq5CQAAXkaK.jpg
1	http://pbs.twimg.com/media/BqrXMsgIMAA94O_.jpg
1	http://pbs.twimg.com/media/BqrjfhgCYAAu03d.jpg
1	http://pbs.twimg.com/media/BqrTBFoIQAA8WaU.jpg
1	http://pbs.twimg.com/media/BqrWOaOIIAAhrUi.jpg
1	http://pbs.twimg.com/media/BqrYdecIAAAWrgg.jpg
1	http://pbs.twimg.com/media/BqrfcLKIgAE_TvS.jpg
1	http://pbs.twimg.com/media/BqrUDTkIcAABVCR.jpg
1	http://pbs.twimg.com/media/Bqrli-sIgAE9tAE.png
1	http://pbs.twimg.com/media/BqrOI5uCEAAOFzP.jpg
1	http://pbs.twimg.com/media/BqrR0lkCIAAzOiG.jpg
2	http://pbs.twimg.com/media/BqNOUZhIUAEWUFi.jpg
1	http://pbs.twimg.com/media/BqrSB85CQAENwpc.jpg
1	http://pbs.twimg.com/media/BqrU7PDCcAErFZK.jpg
4	http://pbs.twimg.com/media/BqrheLLCYAEFwg_.jpg
1	http://pbs.twimg.com/media/BqrQbgTIMAEZjcS.jpg
5	http://pbs.twimg.com/media/BqrOTquCcAACrEx.jpg
9	http://pbs.twimg.com/media/BqrlIvtIQAAtKJV.jpg
1	http://pbs.twimg.com/media/BqrPEoqIgAAIRML.png
2	http://pbs.twimg.com/media/BqrR9caCIAA_we9.jpg
1	http://pbs.twimg.com/media/BqraSRrIMAAfmu0.jpg
63	http://pbs.twimg.com/media/BqrrHfKCUAAgKqF.jpg
1	http://pbs.twimg.com/media/BqrtFp2IQAAmvpL.jpg
1	http://pbs.twimg.com/media/BqrZl7_CAAE0Gy9.jpg
1	http://pbs.twimg.com/media/BqrjdcXCUAAD8kd.jpg
4	http://pbs.twimg.com/media/BqrnMKFIgAAK2Mc.jpg
1	http://pbs.twimg.com/media/BqrRfQeCAAEf09d.png
1	http://pbs.twimg.com/media/Bqrh8hcCAAAgvpH.jpg
1	http://pbs.twimg.com/media/BqrVKMDCcAAhNQV.jpg
1	http://pbs.twimg.com/media/BbjSBaRCMAEkNxH.jpg
3	http://pbs.twimg.com/media/BqrnruFCUAAOLXm.jpg
1	http://pbs.twimg.com/media/Bqrpn7PCQAA83On.jpg
1	http://pbs.twimg.com/media/BqrPuAXIMAAkAUm.jpg
1	http://pbs.twimg.com/media/BqrVZN8CUAAIWZ7.jpg
1	http://pbs.twimg.com/media/BqrbCnmIEAAXd3m.jpg
1	http://pbs.twimg.com/media/Bqrh4d0IMAAN5Wi.jpg
1	http://pbs.twimg.com/media/BqriAu5IMAIHfWM.jpg
122	http://pbs.twimg.com/media/Bqrk14-IEAAvjDf.jpg
1	http://pbs.twimg.com/media/BqrjXhyIAAEGlxl.jpg
1	http://pbs.twimg.com/media/Bqri17mCIAAwKN2.jpg
3	http://pbs.twimg.com/media/Bqril90CYAAZHQd.jpg
5	http://pbs.twimg.com/media/BqrnPe_IcAEECIr.jpg
1	http://pbs.twimg.com/media/BqrjfkxIQAA18WA.jpg
1	http://pbs.twimg.com/media/BqrrKFEIEAAQaHJ.jpg
1	http://pbs.twimg.com/media/Bqrsf6VCIAALaIr.jpg
3	http://pbs.twimg.com/media/BqroXr7CUAAAvbM.jpg
2	http://pbs.twimg.com/media/BqrjjsPIYAEjcPc.jpg
1	http://pbs.twimg.com/media/BqroAmSCcAANg4m.jpg
1	http://pbs.twimg.com/media/BqrtnxYCEAEj7t5.jpg
1	http://pbs.twimg.com/media/BqrW_U_IUAEY4m6.jpg
1	http://pbs.twimg.com/media/BqruK_xIgAEObin.jpg
1	http://pbs.twimg.com/media/BqrVuPYCQAAY5WU.jpg
1	http://pbs.twimg.com/media/BqrqfWqIEAAbhKR.jpg
1	http://pbs.twimg.com/media/BqrMd4MCcAEFlzC.jpg
1	http://pbs.twimg.com/media/Bqrvr4IIcAEh3qm.jpg
1	http://pbs.twimg.com/media/BqrFK8-CEAMGIpc.jpg
1	http://pbs.twimg.com/media/BqribOFIIAAudBX.jpg
8	http://pbs.twimg.com/media/BqrP9b1CAAA3yvH.jpg
25	http://pbs.twimg.com/media/BqrhO6JIcAQIG_Y.jpg
1	http://pbs.twimg.com/media/BqrsVx-CEAAfLij.jpg
1	http://pbs.twimg.com/media/BqrnRz9IcAEPWaM.jpg
1	http://pbs.twimg.com/media/BqrjscJCEAAc5JQ.jpg
1	http://pbs.twimg.com/media/BqrigFTCUAAxbCC.jpg
1	http://pbs.twimg.com/media/BqrKtdhCUAApcu1.jpg
1	http://pbs.twimg.com/media/Bqqu0CFIMAAFWKI.jpg
1	http://pbs.twimg.com/media/Bqrc4wDCMAAiNH3.jpg
1	http://pbs.twimg.com/media/BqrdiDRCEAE_wHG.jpg
1	http://pbs.twimg.com/media/BqrkAoFCYAAqAIE.jpg
1	http://pbs.twimg.com/media/BqrlNjVCMAAQT1c.jpg
1	http://pbs.twimg.com/media/BqrQpXZCUAAj8ik.jpg
1	http://pbs.twimg.com/media/BqrqfZVCQAA0wDG.jpg
1	http://pbs.twimg.com/media/Bqrvl0ACUAApiSi.jpg
2	http://pbs.twimg.com/media/Bqrq1PKCcAAuHx8.jpg
1	http://pbs.twimg.com/media/Bqrete4IMAEKpF9.jpg
12	http://pbs.twimg.com/media/Bqrei6nIcAEDQsM.jpg
1	http://pbs.twimg.com/media/Bqru8EvCQAA7rqW.jpg
11	http://pbs.twimg.com/media/BqrhKZ3IQAA7UwN.jpg
1	http://pbs.twimg.com/media/BqrkIfPCYAA9Rka.jpg
1	http://pbs.twimg.com/media/Bqrs5mxCYAAvNZE.jpg
1	http://pbs.twimg.com/media/BqrO-4XCIAASEmJ.jpg
1	http://pbs.twimg.com/media/BqrqT0wCMAAgcqG.jpg
3	http://pbs.twimg.com/media/BqrskTuCEAEjimk.jpg
1	http://pbs.twimg.com/media/BqraqJKIUAIHshx.jpg
1	http://pbs.twimg.com/media/BqrCMO_CYAI6Sj0.jpg
1	http://pbs.twimg.com/media/BqrPBXaIUAIUy_Q.jpg
1	http://pbs.twimg.com/media/BqrQgf8CQAAa_Wr.jpg
27	http://pbs.twimg.com/media/BqrljbBIMAAe1vQ.jpg
1	http://pbs.twimg.com/media/BqrTKDtCQAAsKqy.jpg
1	http://pbs.twimg.com/media/BqroiBNCAAALj0n.jpg
3	http://pbs.twimg.com/media/BqrahppIMAAQsDD.jpg
1	http://pbs.twimg.com/media/BqrPtb8CMAEgr6u.jpg
21	http://pbs.twimg.com/media/BqrqrITCIAEQvLy.png
1	http://pbs.twimg.com/media/BqrlnTMCUAA71mm.jpg
6	http://pbs.twimg.com/media/BqrM83ZCEAAtyVD.jpg
1	http://pbs.twimg.com/media/BqrYTX2CYAAuFEv.jpg
1	http://pbs.twimg.com/media/Bqrt1RzCIAE__hE.jpg
1	http://pbs.twimg.com/media/Bk0CHeAIcAADgx0.jpg
1	http://pbs.twimg.com/media/BqrsqtWCYAA7Maz.png
1	http://pbs.twimg.com/media/BqrPgveCUAAlKqo.jpg
3	http://pbs.twimg.com/media/BqrMdI1CIAEyfyF.jpg
1	http://pbs.twimg.com/media/BqrQWygCIAALbfn.jpg
360	http://pbs.twimg.com/media/BqrplASCEAAB9cf.jpg
1	http://pbs.twimg.com/media/BqrPCh1IcAAD6Yo.jpg
1	http://pbs.twimg.com/media/BqrRvLWIgAAPsqq.jpg
1	http://pbs.twimg.com/media/BqroN3jCAAAkuRU.jpg
1	http://pbs.twimg.com/media/BqrfdMnCAAA_utW.jpg
1	http://pbs.twimg.com/media/BqritAKCQAI2tBm.jpg
7	http://pbs.twimg.com/media/BqrkFyaCAAAlxhb.jpg
1	http://pbs.twimg.com/media/BqrYUIJIIAAG8hz.jpg
1	http://pbs.twimg.com/media/BqrrX9xIAAEAt1F.jpg
1	http://pbs.twimg.com/media/BqrpFoJCUAAgwp1.jpg
2	http://pbs.twimg.com/media/BqrQcutCYAAwC5f.jpg
1	http://pbs.twimg.com/media/BqraHWuCUAAZo5V.jpg
1	http://pbs.twimg.com/media/BqrQEX5CMAA08-4.jpg
1	http://pbs.twimg.com/media/Bqri8a8CAAAzlQC.jpg
1	http://pbs.twimg.com/media/BqrrBBKIIAA378w.jpg
1	http://pbs.twimg.com/media/BqrkEBFCEAA2xro.jpg
1	http://pbs.twimg.com/media/BqrbC9zIcAAlNw7.jpg
1	http://pbs.twimg.com/media/BqrkBksCIAAGvIu.jpg
1	http://pbs.twimg.com/media/BqrX_tVIQAAdMzI.jpg
1	http://pbs.twimg.com/media/BqrlEvsCcAAUv9J.jpg
1	http://pbs.twimg.com/media/BqqmWyfCEAA42qN.jpg
3	http://pbs.twimg.com/media/BqrX5hACMAARoWC.jpg
1	http://pbs.twimg.com/media/BqrYjhuIgAA0L6O.jpg
1	http://pbs.twimg.com/media/BqrrbVeIgAAmNsI.jpg
390	http://pbs.twimg.com/media/BqrNag2CcAABO_F.jpg
71	http://pbs.twimg.com/media/BqrURiJIMAARedk.jpg
1	http://pbs.twimg.com/media/BqrbxqnCIAI5gQd.jpg
1	http://pbs.twimg.com/media/BqriZJuCIAAuX13.jpg
1	http://pbs.twimg.com/media/BqrTI75IUAAijtC.jpg
2	http://pbs.twimg.com/media/Bqrg_rsCEAAr-vR.jpg
2	http://pbs.twimg.com/media/BqrS6R0CYAAJF3o.png
1	http://pbs.twimg.com/media/BqrsyT7CEAE7W3T.jpg
1	http://pbs.twimg.com/media/BqrqhS_IcAIEym5.jpg
1	http://pbs.twimg.com/media/Bqq_ph2IYAAJUF5.jpg
1	http://pbs.twimg.com/media/BqrTVQmCcAAgXZW.jpg
1	http://pbs.twimg.com/media/BqroMP_CMAAxbRx.jpg
4	http://pbs.twimg.com/media/BqrjmFRCcAAzLTL.png
2	http://pbs.twimg.com/media/BqrQTfwIAAAzCx-.jpg
3	http://pbs.twimg.com/media/BqrNK2GCAAA3AGD.jpg
1	http://pbs.twimg.com/media/BqrPfsjCUAAOFwP.jpg
3	http://pbs.twimg.com/media/BqrkoCUCIAAWnGU.jpg
2	http://pbs.twimg.com/media/BqrmE1_IUAAVHBo.jpg
1	http://pbs.twimg.com/media/BqrjibtIEAA9HCi.jpg
1	http://pbs.twimg.com/media/BqrQjRwCIAAo20O.png
1	http://pbs.twimg.com/media/BqrP7VqCcAAgC30.jpg
1	http://pbs.twimg.com/media/Bqrk9k1CEAAsC4T.jpg
1	http://pbs.twimg.com/media/Bqriwc8IQAEBtHi.jpg
1	http://pbs.twimg.com/media/Bqrn75vIIAAuprR.jpg
1	http://pbs.twimg.com/media/BqrjeSEIMAM0TUd.jpg
1	http://pbs.twimg.com/media/BqrPTFNCcAExKYn.jpg
1	http://pbs.twimg.com/media/BqruguACAAAl160.jpg
1	http://pbs.twimg.com/media/BqrdJOQIIAE206C.jpg
1	http://pbs.twimg.com/media/BqrrohNIgAEBlyI.jpg
1	http://pbs.twimg.com/media/BqrmIT0CEAAHDyG.jpg
1	http://pbs.twimg.com/media/BqreTTcCIAIU3Vo.jpg
1	http://pbs.twimg.com/media/Bqrc1KOCQAA9dmw.jpg
1	http://pbs.twimg.com/media/AqSFkYlCMAIFMsp.jpg
1	http://pbs.twimg.com/media/Bqrlr1oCIAE_WZJ.jpg
2	http://pbs.twimg.com/media/BqrTHD-CcAA-tgK.jpg
1	http://pbs.twimg.com/media/Bqrn6syCIAAPpj9.jpg
1	http://pbs.twimg.com/media/BqrGiegIYAAa5Cm.jpg
1	http://pbs.twimg.com/media/BqrhseuCAAEXPKC.jpg
1	http://pbs.twimg.com/media/BqrUqN8IQAEYipQ.jpg
1	http://pbs.twimg.com/media/BqrsFxwIAAAZ00i.jpg
2	http://pbs.twimg.com/media/Bqrg0TWIIAA4Q1h.jpg
1	http://pbs.twimg.com/media/BqrP7TJIcAEaR5_.jpg
1	http://pbs.twimg.com/media/BqrhYxhCMAAq_zV.jpg
1	http://pbs.twimg.com/media/BqreL4XIcAAfqwu.jpg
1	http://pbs.twimg.com/media/Bqrl6oCCMAA3ZUB.jpg
1	http://pbs.twimg.com/media/BqrWfwPCMAIvXir.png
135	http://pbs.twimg.com/media/BqrYGVqCEAE2Ucb.jpg
5	http://pbs.twimg.com/media/BqrdEoGIMAAer9i.jpg
1	http://pbs.twimg.com/media/BqrcUFcCEAAACN1.jpg
1	http://pbs.twimg.com/media/BqrelJBIIAAtfCf.jpg
2	http://pbs.twimg.com/media/BpRubHUIcAAabcq.jpg
1	http://pbs.twimg.com/media/BqrpndlCEAAcAyE.jpg
1	http://pbs.twimg.com/media/Bqru2g9IIAEcl62.png
1	http://pbs.twimg.com/media/BqrODTmIYAAq6FV.jpg
1	http://pbs.twimg.com/media/BqrZRNHCEAAs_14.jpg
3	http://pbs.twimg.com/media/BqrrcTsCcAAgObk.png
1	http://pbs.twimg.com/media/BqrvuycIgAAOAGe.jpg
2	http://pbs.twimg.com/media/BqrUf3IIgAAPjPQ.jpg
1	http://pbs.twimg.com/media/Bqrdi73CUAEMU3W.jpg
2	http://pbs.twimg.com/media/BqrQS4ZCMAAf0Wd.jpg
1	http://pbs.twimg.com/media/BqrcDgrIUAECP4_.jpg
1	http://pbs.twimg.com/media/BqrRYQhCUAAOw7J.jpg
53	http://pbs.twimg.com/media/BqrqYZYCQAACdo1.jpg
1	http://pbs.twimg.com/media/Bqrq-TrIUAASeH8.jpg
2	http://pbs.twimg.com/media/BqrDG0yCUAEebrN.jpg
3	http://pbs.twimg.com/media/BqrlPl3CQAA_Sbr.png
1	http://pbs.twimg.com/media/BqrbWd1CQAM3l1-.jpg
1	http://pbs.twimg.com/media/BqrgRnKIgAAJQ7S.jpg
2	http://pbs.twimg.com/media/BqrtKvFCcAAGXqh.png
1	http://pbs.twimg.com/media/Bqrh0D-IUAAI3O3.png
1	http://pbs.twimg.com/media/BqriDVjCIAAcp3E.jpg
1	http://pbs.twimg.com/media/BqrTM_AIEAA4FII.jpg
1	http://pbs.twimg.com/media/BqralPfIIAAzssv.png
1	http://pbs.twimg.com/media/BqrQGE8IQAAlBYr.jpg
1	http://pbs.twimg.com/media/BqrYs6FIgAA7QnP.jpg
1	http://pbs.twimg.com/media/BqrhJGAIIAArLSk.jpg
4	http://pbs.twimg.com/media/Bqrpwx1CQAA0PM5.jpg
1	http://pbs.twimg.com/media/BqrOqowCMAAuUIZ.jpg
1	http://pbs.twimg.com/media/BqrZXgEIgAEEbHZ.jpg
7	http://pbs.twimg.com/media/BqrQhOLCQAA34wE.jpg
1	http://pbs.twimg.com/media/Bqrl9mjCQAA3J-p.jpg
4	http://pbs.twimg.com/media/BqrZbLDIMAAaTHX.jpg
1	http://pbs.twimg.com/media/BqlW04MCEAAzvYz.jpg
2	http://pbs.twimg.com/media/BqrkotPIEAIP-9q.jpg
5	http://pbs.twimg.com/media/Bqrp1dyCQAA8D7Y.jpg
15	http://pbs.twimg.com/media/BqrNnxWIYAAZXBZ.jpg
2	http://pbs.twimg.com/media/Bqrv323CcAATWNx.jpg
3	http://pbs.twimg.com/media/BqraRmvCAAASwJv.jpg
2	http://pbs.twimg.com/media/BqrQXlPCUAA3vCE.jpg
105	http://pbs.twimg.com/media/BqroQoEIEAAzfVl.jpg
3	http://pbs.twimg.com/media/BqrQpj4CQAAMOmA.jpg
1	http://pbs.twimg.com/media/BqrRdJjIYAAp5yF.jpg
1	http://pbs.twimg.com/media/BqrnHxsCIAAz47i.jpg
1	http://pbs.twimg.com/media/BqrenWkCUAAMz17.jpg
1	http://pbs.twimg.com/media/BqrFXMZCIAEWjkH.jpg
1	http://pbs.twimg.com/media/BqrRt8UIIAACKQq.jpg
2	http://pbs.twimg.com/media/BqrPR0RIcAAEtsu.jpg
1	http://pbs.twimg.com/media/BqrPZHCIIAEMRUg.jpg
1	http://pbs.twimg.com/media/BqrWiVLIQAAWZ8E.jpg
2	http://pbs.twimg.com/media/BqrgvxiIYAAQsDa.jpg
2	http://pbs.twimg.com/media/BqrO2VhIUAAMS_q.jpg
1	http://pbs.twimg.com/media/BqmM6MQIMAEJ0D4.jpg
11	http://pbs.twimg.com/media/Bqrmo2eCIAAJ9DY.jpg
1	http://pbs.twimg.com/media/BqkM5syCMAAk2li.jpg
1	http://pbs.twimg.com/media/BqrZIurCMAADlKl.jpg
2	http://pbs.twimg.com/media/Bqrp5n4CIAAjDSQ.jpg
2	http://pbs.twimg.com/media/BqrjGF6IYAA1Buf.jpg
34	http://pbs.twimg.com/media/BqrZy2BCYAAxyK_.png
1	http://pbs.twimg.com/media/BqrOJBJIYAEAe7Y.jpg
1	http://pbs.twimg.com/media/BqrpVHZCQAEyKEf.jpg
9	http://pbs.twimg.com/media/BqrtF7yCAAAxm5d.png
2	http://pbs.twimg.com/media/BqrmDgHIcAAzE3V.jpg
1	http://pbs.twimg.com/media/BqrhgOHIMAEX2sW.jpg
2	http://pbs.twimg.com/media/BqrgIWQCcAApLC8.jpg
136	http://pbs.twimg.com/media/BqrOq6kIQAA1htd.jpg
1	http://pbs.twimg.com/media/BqroCnQCMAEvS03.jpg
1	http://pbs.twimg.com/media/BqRUwKtIIAE01E6.jpg
1	http://pbs.twimg.com/media/Bqrsbm2CQAEE-1f.jpg
745	http://pbs.twimg.com/media/BqrkpqICcAE3X92.jpg
1	http://pbs.twimg.com/media/BqrVvgcCMAAZNXD.jpg
1	http://pbs.twimg.com/media/Bqrt5wGCMAAhm3o.jpg
1	http://pbs.twimg.com/media/BqrhUv9CcAA9_CE.jpg
2	http://pbs.twimg.com/media/BqrcOmBCUAACVer.jpg
3	http://pbs.twimg.com/media/BqrkndPIcAA4YP5.jpg
1	http://pbs.twimg.com/media/BqUwmE0IgAASrme.jpg
1	http://pbs.twimg.com/media/Bqrlrh0CIAAcbPF.jpg
1	http://pbs.twimg.com/media/BqrhxeRCIAIqnMX.jpg
2	http://pbs.twimg.com/media/BqrkyidIgAAocGe.jpg
109	http://pbs.twimg.com/media/BqrR1zaCcAEiQkO.jpg
1	http://pbs.twimg.com/media/Bqqmh-bIcAE-vjA.jpg
1	http://pbs.twimg.com/media/Bqri-qYCQAAUTGN.jpg
7	http://pbs.twimg.com/media/BqrjBd2CAAAwiMy.jpg
4	http://pbs.twimg.com/media/BqraY_aIMAAsXVv.jpg
3	http://pbs.twimg.com/media/BqrpzByCQAEt4L3.png
71	http://pbs.twimg.com/media/BqrmEdoIgAAZJ8o.jpg
1	http://pbs.twimg.com/media/BqrtKWKIcAEY7Ug.jpg
1	http://pbs.twimg.com/media/BqrOX0sCIAEmGDh.jpg
1	http://pbs.twimg.com/media/BqrW7M4IEAAMpPm.jpg
1	http://pbs.twimg.com/media/BqruPEqIMAATWMu.jpg
1	http://pbs.twimg.com/media/BqrgUyQCYAAma1U.jpg
1	http://pbs.twimg.com/media/BqrdIM6CAAAokD7.jpg
1	http://pbs.twimg.com/media/Bqrs_h1CMAErldr.jpg
11	http://pbs.twimg.com/media/BqrW5IsCEAAtjca.jpg
1	http://pbs.twimg.com/media/BqrmqMjCIAAS34Q.jpg
23	http://pbs.twimg.com/media/Bqrpp0YCQAIE1AS.jpg
1	http://pbs.twimg.com/media/BqrR802IAAEAbM4.jpg
1	http://pbs.twimg.com/media/BqrTBPdCUAAi0iS.jpg
1	http://pbs.twimg.com/media/BqrvMbNCYAAYUv7.jpg
1	http://pbs.twimg.com/media/BqrVJA3CIAAWVoe.jpg
2	http://pbs.twimg.com/media/Bqrj9BsCYAA87-E.jpg
1	http://pbs.twimg.com/media/BqrOrMCCEAILmuv.jpg
1	http://pbs.twimg.com/media/BqrR4QlCYAATZVh.jpg
1	http://pbs.twimg.com/media/Bqrk7PsIUAAuyoV.jpg
1	http://pbs.twimg.com/media/BqrW3G8CAAAVBiN.jpg
1	http://pbs.twimg.com/media/BqrbQj6IAAEQWEj.jpg
9	http://pbs.twimg.com/media/BqrpoesIcAAh3lQ.jpg
173	http://pbs.twimg.com/media/BqrsCPUIEAARkyd.jpg
1	http://pbs.twimg.com/media/BqrhBjXCQAIG6JQ.jpg
5	http://pbs.twimg.com/media/BqrQNJzIUAAJ-89.jpg
1	http://pbs.twimg.com/media/BqrtbafCEAAVa7B.jpg
1	http://pbs.twimg.com/media/BqrVCkyCAAARI4o.jpg
12	http://pbs.twimg.com/media/BqrJ80rCcAA-oYO.jpg
26	http://pbs.twimg.com/media/BqrUgofCEAAL_y7.jpg
1	http://pbs.twimg.com/media/BqriSZGIgAAP49_.jpg
1	http://pbs.twimg.com/media/BqruwfvIAAIYSlY.jpg
1	http://pbs.twimg.com/media/Bqrf6jlIYAEOG0W.jpg
1	http://pbs.twimg.com/media/BqrTZcjIUAECFmk.jpg
1	http://pbs.twimg.com/media/Bqro0TyCcAAQib4.jpg
3	http://pbs.twimg.com/media/BqrjGaeIUAAODgp.jpg
2	http://pbs.twimg.com/media/BqrVSdQIAAALrOo.jpg
1	http://pbs.twimg.com/media/BqrIy69CIAA1AZa.jpg
1	http://pbs.twimg.com/media/BqroFcCIMAAEUE3.jpg
2	http://pbs.twimg.com/media/BqrkI3PCQAAl2ZU.jpg
1	http://pbs.twimg.com/media/Bqriv7BIEAMF4v9.jpg
1	http://pbs.twimg.com/media/BqrobB-IcAAflPh.jpg
1	http://pbs.twimg.com/media/BqrPxIpCMAEnmSQ.jpg
1	http://pbs.twimg.com/media/BqrvNvJCQAABYim.jpg
1	http://pbs.twimg.com/media/BqrhqVgIUAAvLNt.jpg
1	http://pbs.twimg.com/media/BqrqI0qCAAABzUo.jpg
63	http://pbs.twimg.com/media/BqrcTcwIUAAMsFz.jpg
2	http://pbs.twimg.com/media/Bqrc9q3IcAAhbNg.jpg
2	http://pbs.twimg.com/media/BqrqX4SCAAIZ6iI.png
1	http://pbs.twimg.com/media/Bqrn3UZIcAAlnf7.jpg
1	http://pbs.twimg.com/media/BqqzkDECYAEtMUN.jpg
1	http://pbs.twimg.com/media/Bqrj0J2CIAA1DjY.jpg
6	http://pbs.twimg.com/media/BqrcoCfCYAAsNn8.jpg
1	http://pbs.twimg.com/media/BqrT189CUAAoM56.jpg
1	http://pbs.twimg.com/media/BqrlfC4IEAEYoKz.jpg
1	http://pbs.twimg.com/media/BqrXSLFCIAEFNlX.jpg
2	http://pbs.twimg.com/media/BqSkKHSIQAAk1rt.png
1	http://pbs.twimg.com/media/BqrsD3MIUAALeu9.jpg
1	http://pbs.twimg.com/media/Bqrk4LTCIAA75au.jpg
1	http://pbs.twimg.com/media/BqrgQuFCAAADexl.jpg
2	http://pbs.twimg.com/media/Bqrc_tzCIAA8iG_.jpg
2	http://pbs.twimg.com/media/Bqo4_I_IMAAcmZ8.jpg
1	http://pbs.twimg.com/media/BqrajF6CcAAbtlc.jpg
1	http://pbs.twimg.com/media/BqrqPjuCYAAyubq.jpg
1	http://pbs.twimg.com/media/BqrRwpgIQAAmyIk.jpg
2	http://pbs.twimg.com/media/BqrpxmxIgAE0VkK.jpg
69	http://pbs.twimg.com/media/BqrRLiqIYAAmqUC.jpg
1	http://pbs.twimg.com/media/BqrrxpACMAEpLWR.jpg
1	http://pbs.twimg.com/media/Bqrj5CvCEAA88kN.jpg
1	http://pbs.twimg.com/media/BqrmPM4IAAAt_D4.jpg
1	http://pbs.twimg.com/media/BqrERb5IMAAqu6I.jpg
1	http://pbs.twimg.com/media/Bqrug3LCQAAAIIf.jpg
1	http://pbs.twimg.com/media/BqrfZrpCUAAeEM8.jpg
11	http://pbs.twimg.com/media/BqrQU4GIYAAlfn_.jpg
1	http://pbs.twimg.com/media/BqrQI67IMAAsVj7.jpg
33	http://pbs.twimg.com/media/BqrSFu-CMAEiXNy.png
